Log10scanRate,Log10kf,Log10keq,peak flux,half peak potential,half peak transfer coefficient
-3.0,1.0,-5.83333311663639,-0.04934205076951734,-0.2850000000003057,-0.48932307610632675
-3.0,2.0,-5.83333311663639,-0.06924684086102781,-0.7200000000003061,-0.46576682514604745
-3.0,3.0,-5.83333311663639,-0.11600229022716058,-1.5150000000002952,-0.4142622380593152
-3.0,4.0,-5.83333311663639,-0.21426082282080436,-2.6550000000002707,-0.3640927216228483
-3.0,5.0,-5.83333311663639,-0.38469467185892603,-3.880000000000245,-0.33442388857020156
-3.0,6.0,-5.83333311663639,-0.6094911002495875,-4.935000000000223,-0.31030479418261564
-3.0,1.1999999999996949,-5.83333311663639,-0.052018395519000137,-0.3500000000003058,-0.4862254792072469
-3.0,2.199999999999969,-5.83333311663639,-0.07578665620963089,-0.8450000000003062,-0.4579684688187409
-3.0,3.199999999999996,-5.83333311663639,-0.13065550851432914,-1.7250000000002907,-0.40203335131992335
-3.0,4.199999999999999,-5.83333311663639,-0.242299142589918,-2.905000000000266,-0.35671205886226837
-3.0,5.2,-5.83333311663639,-0.4270597707362631,-4.11000000000024,-0.32960400189284295
-3.0,0.3999999999983436,-5.83333311663639,-0.04382532979219938,-0.15500000000030564,-0.4923174080687871
-3.0,1.4000000000000725,-5.83333311663639,-0.05524364529770339,-0.42500000000030586,-0.4824748573023192
-3.0,2.4000000000000727,-5.83333311663639,-0.08352911864096284,-0.9900000000003064,-0.4479515050357992
-3.0,3.4000000000000035,-5.83333311663639,-0.1476034061747219,-1.9450000000002858,-0.39093126460301997
-3.0,4.4,-5.83333311663639,-0.27341183452434936,-3.1500000000002606,-0.3507253229603377
-3.0,5.4,-5.83333311663639,-0.471382734716959,-4.335000000000234,-0.32454405484629223
-3.0,0.5999999999961848,-5.83333311663639,-0.04531342904842775,-0.19000000000030567,-0.4918863218686371
-3.0,1.5999999999994576,-5.83333311663639,-0.05911356168602321,-0.5100000000003059,-0.47814808421544575
-3.0,2.600000000000003,-5.83333311663639,-0.09266802125893246,-1.150000000000303,-0.4371183312069875
-3.0,3.600000000000003,-5.83333311663639,-0.16706099108527786,-2.1750000000002814,-0.38085309951070656
-3.0,4.6000000000000005,-5.83333311663639,-0.3075976988812429,-3.4000000000002557,-0.3446697414410529
-3.0,5.6000000000000005,-5.83333311663639,-0.5170565613689792,-4.545000000000231,-0.31992758711929853
-3.0,0.7999999999998669,-5.83333311663639,-0.047131273236972734,-0.2350000000003057,-0.49043182232330684
-3.0,1.799999999999867,-5.83333311663639,-0.06373862498816478,-0.605000000000306,-0.47330671428028337
-3.0,2.8000000000000047,-5.83333311663639,-0.103416852045252,-1.3250000000002993,-0.4257840376997015
-3.0,3.7999999999999976,-5.83333311663639,-0.18922414332862994,-2.4100000000002764,-0.37222870833328775
-3.0,4.800000000000001,-5.83333311663639,-0.3447615085252844,-3.6400000000002497,-0.3396636372981182
-3.0,5.800000000000001,-5.83333311663639,-0.5633597881605851,-4.7500000000002265,-0.31479833109081096
-3.0,-2.0,-5.666673659596546,-0.045839528072557215,-0.005000000000305578,-0.4941411830076349
-3.0,-1.8000000006743975,-5.666673659596546,-0.04595737898153041,-0.005000000000305578,-0.4947815673831447
-3.0,-1.600000000261,-5.666673659596546,-0.04610533066947626,-0.010000000000305577,-0.49433384025030935
-3.0,-1.3999999995129109,-5.666673659596546,-0.046290944552639664,-0.015000000000305578,-0.4940875429530318
-3.0,-1.200000000330522,-5.666673659596546,-0.046523612506184996,-0.020000000000305582,-0.4940903110605712
-3.0,-1.0,-5.666673659596546,-0.04681496374507236,-0.02500000000030558,-0.49439993307125885
-3.0,-0.8000000001263549,-5.666673659596546,-0.04717934404460407,-0.03500000000030558,-0.4938372943025373
-3.0,-0.5999999999152085,-5.666673659596546,-0.0476343715401552,-0.045000000000305566,-0.4937358761091377
-3.0,-0.3999999999492702,-5.666673659596546,-0.0482015696280799,-0.05500000000030557,-0.49419276601610407
-3.0,-0.19999999998636683,-5.666673659596546,-0.04890707195217325,-0.07000000000030558,-0.4940725785855458
-3.0,0.0,-5.666673659596546,-0.04978238785815799,-0.09000000000030559,-0.49350332319870555
-3.0,0.20000000001065574,-5.666673659596546,-0.05086521010274296,-0.1100000000003056,-0.4938729316480837
-3.0,1.0,-5.666673659596546,-0.05828818766589821,-0.2650000000003057,-0.48908256333429057
-3.0,2.0,-5.666673659596546,-0.08033613697526115,-0.665000000000306,-0.4694984538733489
-3.0,3.0,-5.666673659596546,-0.13195071101011802,-1.4150000000002974,-0.42066113282357886
-3.0,4.0,-5.666673659596546,-0.2393066138668001,-2.5000000000002744,-0.36975005711257125
-3.0,5.0,-5.666673659596546,-0.4206162562176503,-3.6650000000002496,-0.3396570397094828
-3.0,6.0,-5.666673659596546,-0.6475069515648172,-4.635000000000228,-0.31828245238701103
-3.0,1.1999999999996949,-5.666673659596546,-0.06124844713911325,-0.32000000000030576,-0.48764721676726586
-3.0,2.199999999999969,-5.666673659596546,-0.08757794504528921,-0.7850000000003061,-0.46179255606915565
-3.0,3.199999999999996,-5.666673659596546,-0.14805727089305665,-1.6150000000002933,-0.408403421943264
-3.0,4.199999999999999,-5.666673659596546,-0.2696087889661942,-2.7400000000002693,-0.36195613246730474
-3.0,5.2,-5.666673659596546,-0.464517418045912,-3.880000000000245,-0.3351697938184533
-3.0,0.3999999999983436,-5.666673659596546,-0.05220024248030307,-0.14000000000030566,-0.4928398325121548
-3.0,1.4000000000000725,-5.666673659596546,-0.06481935864971461,-0.3900000000003058,-0.484273656263619
-3.0,2.4000000000000727,-5.666673659596546,-0.0961423262871672,-0.9200000000003062,-0.4527893788536282
-3.0,3.4000000000000035,-5.666673659596546,-0.166648286476207,-1.8200000000002887,-0.39785551589226
-3.0,4.4,-5.666673659596546,-0.3030287220580977,-2.9750000000002643,-0.3556473948170111
-3.0,5.4,-5.666673659596546,-0.5099024504659336,-4.0850000000002415,-0.3308948295644091
-3.0,0.5999999999961848,-5.666673659596546,-0.053840027761260636,-0.17500000000030566,-0.4918045275070777
-3.0,1.5999999999994576,-5.666673659596546,-0.06910696466310555,-0.4700000000003059,-0.4802730219224123
-3.0,2.600000000000003,-5.666673659596546,-0.10623748633646657,-1.0700000000003047,-0.4427378830137402
-3.0,3.600000000000003,-5.666673659596546,-0.18793855132620066,-2.0400000000002843,-0.38738600939980766
-3.0,4.6000000000000005,-5.666673659596546,-0.3394855299758168,-3.2100000000002598,-0.3498156350169598
-3.0,5.6000000000000005,-5.666673659596546,-0.5560644724495246,-4.285000000000236,-0.32623309441867115
-3.0,0.7999999999998669,-5.666673659596546,-0.055845771331682656,-0.2150000000003057,-0.4909180187930491
-3.0,1.799999999999867,-5.666673659596546,-0.07423270242797493,-0.5600000000003059,-0.4757096310484594
-3.0,2.8000000000000047,-5.666673659596546,-0.11809264849630532,-1.2350000000003012,-0.43192667399748286
-3.0,3.7999999999999976,-5.666673659596546,-0.21211120478797604,-2.27000000000028,-0.3776841873199526
-3.0,4.800000000000001,-5.666673659596546,-0.3787875195357815,-3.4400000000002544,-0.34459887008996337
-3.0,5.800000000000001,-5.666673659596546,-0.6022102119024655,-4.4650000000002334,-0.32233985244756375
-3.0,-2.0,-5.499996931948306,-0.05521136644746093,-0.005000000000305578,-0.4939048587615781
-3.0,-1.8000000006743975,-5.499996931948306,-0.055339919063498284,-0.005000000000305578,-0.49448414357292425
-3.0,-1.600000000261,-5.499996931948306,-0.05550133915674218,-0.010000000000305577,-0.49396128161902186
-3.0,-1.3999999995129109,-5.499996931948306,-0.05570390133023394,-0.015000000000305578,-0.49362164640532624
-3.0,-1.200000000330522,-5.499996931948306,-0.05595789285127485,-0.020000000000305582,-0.4935082048111552
-3.0,-1.0,-5.499996931948306,-0.05627606577986945,-0.02500000000030558,-0.4936751392000004
-3.0,-0.8000000001263549,-5.499996931948306,-0.056674171777074525,-0.03000000000030558,-0.4941862377702757
-3.0,-0.5999999999152085,-5.499996931948306,-0.057171585378057874,-0.040000000000305576,-0.49386989428831557
-3.0,-0.3999999999492702,-5.499996931948306,-0.05779201773620865,-0.05000000000030557,-0.49406657085913097
-3.0,-0.19999999998636683,-5.499996931948306,-0.05856431646223295,-0.06500000000030556,-0.49363354827270983
-3.0,0.0,-5.499996931948306,-0.059523339460086026,-0.08000000000030558,-0.4939404517170316
-3.0,0.20000000001065574,-5.499996931948306,-0.06071088157115436,-0.1000000000003056,-0.49387258182886873
-3.0,1.0,-5.499996931948306,-0.06887785329076315,-0.2400000000003057,-0.4903439733870747
-3.0,2.0,-5.499996931948306,-0.09323594968049756,-0.615000000000306,-0.4723899915146208
-3.0,3.0,-5.499996931948306,-0.15003525455342195,-1.3200000000002994,-0.42660725858102233
-3.0,4.0,-5.499996931948306,-0.2667133567813502,-2.3500000000002776,-0.3750759438030973
-3.0,5.0,-5.499996931948306,-0.4580259701701965,-3.4500000000002538,-0.344469455104014
-3.0,6.0,-5.499996931948306,-0.6843653187862462,-4.335000000000234,-0.3252683619031662
-3.0,1.1999999999996949,-5.499996931948306,-0.07214355029994134,-0.2950000000003057,-0.48813745524538943
-3.0,2.199999999999969,-5.499996931948306,-0.10123407161200794,-0.7250000000003061,-0.4659158402639281
-3.0,3.199999999999996,-5.499996931948306,-0.16766492491710647,-1.5050000000002954,-0.4152601563854048
-3.0,4.199999999999999,-5.499996931948306,-0.2992425266750067,-2.575000000000273,-0.3673612924702841
-3.0,5.2,-5.499996931948306,-0.503039235527857,-3.65000000000025,-0.34017745962416085
-3.0,0.3999999999983436,-5.499996931948306,-0.062176625363741425,-0.12500000000030562,-0.493576544222067
-3.0,1.4000000000000725,-5.499996931948306,-0.07608675414740243,-0.3550000000003058,-0.4863685085837939
-3.0,2.4000000000000727,-5.499996931948306,-0.11068173925798168,-0.8500000000003062,-0.45796111685478774
-3.0,3.4000000000000035,-5.499996931948306,-0.18796285096387533,-1.7050000000002912,-0.40373268912821547
-3.0,4.4,-5.499996931948306,-0.3348768594728972,-2.800000000000268,-0.36057781598823235
-3.0,5.4,-5.499996931948306,-0.5489834568552586,-3.8400000000002463,-0.33613081862400457
-3.0,0.5999999999961848,-5.499996931948306,-0.0639790855050928,-0.16000000000030565,-0.4919619784961067
-3.0,1.5999999999994576,-5.499996931948306,-0.08082467130000416,-0.43000000000030586,-0.4826928512340607
-3.0,2.600000000000003,-5.499996931948306,-0.1218003045147502,-0.9950000000003064,-0.447707897402207
-3.0,3.600000000000003,-5.499996931948306,-0.21113836928556295,-1.9100000000002868,-0.393681671102088
-3.0,4.6000000000000005,-5.499996931948306,-0.3734415639576683,-3.020000000000264,-0.35484693565775194
-3.0,5.6000000000000005,-5.499996931948306,-0.5950733032516531,-4.020000000000242,-0.3321557473527985
-3.0,0.7999999999998669,-5.499996931948306,-0.0661865255244263,-0.19500000000030568,-0.49166439299644216
-3.0,1.799999999999867,-5.499996931948306,-0.08649050251959796,-0.5150000000003059,-0.4784000810448137
-3.0,2.8000000000000047,-5.499996931948306,-0.13483266684356054,-1.150000000000303,-0.4375190509324338
-3.0,3.7999999999999976,-5.499996931948306,-0.2373543629329749,-2.1300000000002823,-0.3834941613606883
-3.0,4.800000000000001,-5.499996931948306,-0.4146364422271368,-3.2400000000002587,-0.3492503780978481
-3.0,5.800000000000001,-5.499996931948306,-0.6404755700872315,-4.185000000000239,-0.32856419990061936
-3.0,-2.0,-5.333332288541411,-0.0664357995031141,-0.005000000000305578,-0.49369036097176366
-3.0,-1.8000000006743975,-5.333332288541411,-0.06657571868227463,-0.005000000000305578,-0.49421442492152867
-3.0,-1.600000000261,-5.333332288541411,-0.06675144405067594,-0.010000000000305577,-0.49362141711615226
-3.0,-1.3999999995129109,-5.333332288541411,-0.06697200787372187,-0.010000000000305577,-0.49444517338225846
-3.0,-1.200000000330522,-5.333332288541411,-0.06724864880744237,-0.015000000000305578,-0.4942255665945967
-3.0,-1.0,-5.333332288541411,-0.06759531231114485,-0.020000000000305582,-0.49425984044124704
-3.0,-0.8000000001263549,-5.333332288541411,-0.06802924476391614,-0.02500000000030558,-0.49460881812054314
-3.0,-0.5999999999152085,-5.333332288541411,-0.06857168903478393,-0.03500000000030558,-0.494093814818495
-3.0,-0.3999999999492702,-5.333332288541411,-0.06924868506732106,-0.045000000000305566,-0.4940484443236399
-3.0,-0.19999999998636683,-5.333332288541411,-0.07009197212383128,-0.060000000000305566,-0.49332386489088464
-3.0,0.0,-5.333332288541411,-0.07113998027120098,-0.07500000000030557,-0.49328237590116464
-3.0,0.20000000001065574,-5.333332288541411,-0.07243888726839136,-0.09000000000030559,-0.49404878430060956
-3.0,1.0,-5.333332288541411,-0.08139846918390375,-0.2200000000003057,-0.4906448583671259
-3.0,2.0,-5.333332288541411,-0.10822637568642024,-0.5650000000003059,-0.47557374581789835
-3.0,3.0,-5.333332288541411,-0.17050546731104296,-1.2250000000003014,-0.43298890356171105
-3.0,4.0,-5.333332288541411,-0.2965618807686819,-2.200000000000281,-0.3807575133930544
-3.0,5.0,-5.333332288541411,-0.4966137359568527,-3.230000000000259,-0.3495191266921601
-3.0,6.0,-5.333332288541411,-0.7196434953113263,-4.040000000000242,-0.33106261585653923
-3.0,1.1999999999996949,-5.333332288541411,-0.08499020601011135,-0.2700000000003057,-0.48890646357590617
-3.0,2.199999999999969,-5.333332288541411,-0.11703237763661152,-0.670000000000306,-0.46922273525817415
-3.0,3.199999999999996,-5.333332288541411,-0.1897112314188552,-1.4000000000002977,-0.4217592674119609
-3.0,4.199999999999999,-5.333332288541411,-0.3312174488446468,-2.4100000000002764,-0.37305510129762703
-3.0,5.2,-5.333332288541411,-0.5422401963334221,-3.4200000000002553,-0.3447990539682768
-3.0,0.3999999999983436,-5.333332288541411,-0.07404370562445639,-0.1150000000003056,-0.4932718932886533
-3.0,1.4000000000000725,-5.333332288541411,-0.08933119631773427,-0.32500000000030577,-0.4875461389242548
-3.0,2.4000000000000727,-5.333332288541411,-0.12742101523463994,-0.7900000000003061,-0.46129346932662646
-3.0,3.4000000000000035,-5.333332288541411,-0.21175590068099945,-1.5900000000002936,-0.4100826147723778
-3.0,4.4,-5.333332288541411,-0.3688994154698645,-2.6250000000002722,-0.36565000554549143
-3.0,5.4,-5.333332288541411,-0.5881846568895065,-3.5950000000002515,-0.3408591354817709
-3.0,0.5999999999961848,-5.333332288541411,-0.0760193575593829,-0.14500000000030566,-0.4923466442504432
-3.0,1.5999999999994576,-5.333332288541411,-0.09455064865033844,-0.3950000000003058,-0.4842121985226462
-3.0,2.600000000000003,-5.333332288541411,-0.13962495723389606,-0.9200000000003062,-0.45302500174844124
-3.0,3.600000000000003,-5.333332288541411,-0.2368366237529813,-1.7850000000002897,-0.3997207417152722
-3.0,4.6000000000000005,-5.333332288541411,-0.4093268492912405,-2.8350000000002678,-0.3593621392291931
-3.0,5.6000000000000005,-5.333332288541411,-0.6336134860308886,-3.755000000000248,-0.33748328253296933
-3.0,0.7999999999998669,-5.333332288541411,-0.07844169832910007,-0.18000000000030567,-0.49142285198621805
-3.0,1.799999999999867,-5.333332288541411,-0.10079427047786094,-0.4750000000003059,-0.48020541725807453
-3.0,2.8000000000000047,-5.333332288541411,-0.15389780013046936,-1.0650000000003048,-0.44350381000096084
-3.0,3.7999999999999976,-5.333332288541411,-0.2650873898168377,-1.9900000000002849,-0.38975560880523996
-3.0,4.800000000000001,-5.333332288541411,-0.4520828944365653,-3.0350000000002635,-0.35428791476340793
-3.0,5.800000000000001,-5.333332288541411,-0.6776917502639934,-3.905000000000245,-0.3340914644004638
-3.0,-2.0,-5.166667985604404,-0.07984779683138643,-3.055767444637425e-13,-0.49474485133732304
-3.0,-1.8000000006743975,-5.166667985604404,-0.07999968672646486,-0.005000000000305578,-0.4939667696132678
-3.0,-1.600000000261,-5.166667985604404,-0.08019047775219326,-0.005000000000305578,-0.4945607096191741
-3.0,-1.3999999995129109,-5.166667985604404,-0.08043000024637498,-0.010000000000305577,-0.49405570664340803
-3.0,-1.200000000330522,-5.166667985604404,-0.0807304950947499,-0.015000000000305578,-0.49373672118891276
-3.0,-1.0,-5.166667985604404,-0.08110716515680139,-0.020000000000305582,-0.49364939652040385
-3.0,-0.8000000001263549,-5.166667985604404,-0.08157883212411345,-0.02500000000030558,-0.4938500415016466
-3.0,-0.5999999999152085,-5.166667985604404,-0.08216870874711632,-0.03000000000030558,-0.49439929818696293
-3.0,-0.3999999999492702,-5.166667985604404,-0.08290529161241322,-0.040000000000305576,-0.49412972252864323
-3.0,-0.19999999998636683,-5.166667985604404,-0.08382337272608065,-0.05000000000030557,-0.4943816643918011
-3.0,0.0,-5.166667985604404,-0.08496515707432485,-0.06500000000030556,-0.4940121108605204
-3.0,0.20000000001065574,-5.166667985604404,-0.08638145993910631,-0.08500000000030558,-0.4931433575098505
-3.0,1.0,-5.166667985604404,-0.0961777629649049,-0.20000000000030568,-0.49120389355127925
-3.0,2.0,-5.166667985604404,-0.12561973892639233,-0.5200000000003059,-0.47788526784732843
-3.0,3.0,-5.166667985604404,-0.1936222572690557,-1.135000000000303,-0.43884929022374713
-3.0,4.0,-5.166667985604404,-0.3288983891084493,-2.0500000000002845,-0.3869016052697199
-3.0,5.0,-5.166667985604404,-0.5360116958703283,-3.0150000000002635,-0.35402114680666064
-3.0,6.0,-5.166667985604404,-0.7529784949437264,-3.745000000000248,-0.33638111104102913
-3.0,1.1999999999996949,-5.166667985604404,-0.10011422724301892,-0.2450000000003057,-0.48995151662238845
-3.0,2.199999999999969,-5.166667985604404,-0.1352795505466312,-0.615000000000306,-0.47282244252884587
-3.0,3.199999999999996,-5.166667985604404,-0.21443373748265132,-1.3000000000002998,-0.4278342065351828
-3.0,4.199999999999999,-5.166667985604404,-0.3655046050569569,-2.25000000000028,-0.3785146147378296
-3.0,5.2,-5.166667985604404,-0.5816912031467588,-3.18500000000026,-0.3497408137777333
-3.0,0.3999999999983436,-5.166667985604404,-0.08813294222309802,-0.1050000000003056,-0.49315669111162874
-3.0,1.4000000000000725,-5.166667985604404,-0.10487611756848793,-0.3000000000003057,-0.4877868372648648
-3.0,2.4000000000000727,-5.166667985604404,-0.1466596919366421,-0.7250000000003061,-0.46602134344917406
-3.0,3.4000000000000035,-5.166667985604404,-0.23823319316303704,-1.4750000000002959,-0.4169538717763192
-3.0,4.4,-5.166667985604404,-0.40498368766373904,-2.4500000000002755,-0.3710050832177182
-3.0,5.4,-5.166667985604404,-0.6270422350719195,-3.3450000000002564,-0.34578981723645114
-3.0,0.5999999999961848,-5.166667985604404,-0.09029132887420366,-0.13000000000030562,-0.49294670972698146
-3.0,1.5999999999994576,-5.166667985604404,-0.11060538038770452,-0.3600000000003058,-0.4860208863911004
-3.0,2.600000000000003,-5.166667985604404,-0.1600016968165265,-0.8500000000003062,-0.45762800682660437
-3.0,3.600000000000003,-5.166667985604404,-0.2651971427180386,-1.660000000000292,-0.40627376288171874
-3.0,4.6000000000000005,-5.166667985604404,-0.44694009458071343,-2.645000000000272,-0.364590038266628
-3.0,5.6000000000000005,-5.166667985604404,-0.6712197463177313,-3.495000000000253,-0.34200670746589895
-3.0,0.7999999999998669,-5.166667985604404,-0.09294055086735883,-0.16000000000030565,-0.492660533958293
-3.0,1.799999999999867,-5.166667985604404,-0.11746084483199995,-0.43500000000030586,-0.48229628057034857
-3.0,2.8000000000000047,-5.166667985604404,-0.1755659028341325,-0.9850000000003064,-0.4488669011475284
-3.0,3.7999999999999976,-5.166667985604404,-0.2954210007192006,-1.850000000000288,-0.396558247536207
-3.0,4.800000000000001,-5.166667985604404,-0.4908379511890778,-2.8350000000002678,-0.35886448233642687
-3.0,5.800000000000001,-5.166667985604404,-0.7134279674145688,-3.6250000000002505,-0.3392042936136761
-3.0,-2.0,-5.0,-0.09582813637437217,-3.055767444637425e-13,-0.4945672882292661
-3.0,-1.8000000006743975,-5.0,-0.09599249781232652,-0.005000000000305578,-0.49374173611038696
-3.0,-1.600000000261,-5.0,-0.0961989848302713,-0.005000000000305578,-0.4942761608861713
-3.0,-1.3999999995129109,-5.0,-0.09645825924514914,-0.010000000000305577,-0.4936983062065091
-3.0,-1.200000000330522,-5.0,-0.09678360630958427,-0.010000000000305577,-0.4945398038235015
-3.0,-1.0,-5.0,-0.09719153922855413,-0.015000000000305578,-0.4943402483276844
-3.0,-0.8000000001263549,-5.0,-0.09770252175666028,-0.020000000000305582,-0.4944013363956581
-3.0,-0.5999999999152085,-5.0,-0.09834182051487944,-0.03000000000030558,-0.49353110554273294
-3.0,-0.3999999999492702,-5.0,-0.09914049464303233,-0.03500000000030558,-0.49430269194466825
-3.0,-0.19999999998636683,-5.0,-0.1001365222269196,-0.045000000000305566,-0.494300146234687
-3.0,0.0,-5.0,-0.1013760510477155,-0.060000000000305566,-0.49362520210965344
-3.0,0.20000000001065574,-5.0,-0.10291474484350882,-0.07500000000030557,-0.49363903493090566
-3.0,1.0,-5.0,-0.11358429955724615,-0.18000000000030567,-0.4920126272057064
-3.0,2.0,-5.0,-0.14575863048369272,-0.4750000000003059,-0.4804803561990041
-3.0,3.0,-5.0,-0.2196501518999848,-1.0500000000003051,-0.444113233244306
-3.0,4.0,-5.0,-0.3637243175605845,-1.900000000000287,-0.39361158069838925
-3.0,5.0,-5.0,-0.57580525637523,-2.795000000000268,-0.35922026979266486
-3.0,6.0,-5.0,-0.7840848392260339,-3.4500000000002538,-0.34161053610651276
-3.0,1.1999999999996949,-5.0,-0.1178809558188202,-0.2200000000003057,-0.4912646710214381
-3.0,2.199999999999969,-5.0,-0.156308797585824,-0.5650000000003059,-0.4755633306000724
-3.0,3.199999999999996,-5.0,-0.24206575868575664,-1.200000000000302,-0.4343650188203267
-3.0,4.199999999999999,-5.0,-0.4020204217705241,-2.0850000000002837,-0.38514157593545284
-3.0,5.2,-5.0,-0.6209366458390545,-2.9500000000002653,-0.3548004366942017
-3.0,0.3999999999983436,-5.0,-0.1048191767470829,-0.0950000000003056,-0.4932195695118678
-3.0,1.4000000000000725,-5.0,-0.12308284569109484,-0.2700000000003057,-0.4895266617751566
-3.0,2.4000000000000727,-5.0,-0.16871933368788009,-0.670000000000306,-0.468815993946325
-3.0,3.4000000000000035,-5.0,-0.26758741625977217,-1.3650000000002984,-0.42348150686347913
-3.0,4.4,-5.0,-0.4429553792858328,-2.27000000000028,-0.37743862057563576
-3.0,5.4,-5.0,-0.6650922274254267,-3.0950000000002618,-0.3507637831610952
-3.0,0.5999999999961848,-5.0,-0.10716820185035604,-0.1150000000003056,-0.49375095058138596
-3.0,1.5999999999994576,-5.0,-0.12934521422453366,-0.33000000000030577,-0.4869031584343726
-3.0,2.600000000000003,-5.0,-0.18323750253106785,-0.7850000000003061,-0.461458807738477
-3.0,3.600000000000003,-5.0,-0.2963607702832153,-1.5350000000002948,-0.41339572082350107
-3.0,4.6000000000000005,-5.0,-0.4860162986585276,-2.4550000000002754,-0.3701837662528512
-3.0,5.6000000000000005,-5.0,-0.7074558096143961,-3.2250000000002585,-0.3474509653766709
-3.0,0.7999999999998669,-5.0,-0.11005422728929473,-0.14500000000030566,-0.4928858012195581
-3.0,1.799999999999867,-5.0,-0.1368404154946916,-0.3950000000003058,-0.48467676207098753
-3.0,2.8000000000000047,-5.0,-0.2001254229126462,-0.9100000000003062,-0.4535395829368834
-3.0,3.7999999999999976,-5.0,-0.3284321226835216,-1.715000000000291,-0.40319376429128057
-3.0,4.800000000000001,-5.0,-0.5305535405114318,-2.630000000000272,-0.36424560498642733
-3.0,5.800000000000001,-5.0,-0.7473098544330249,-3.3450000000002564,-0.344255371741476
-3.0,-2.0,-4.83333311663639,-0.11480244104940066,-3.055767444637425e-13,-0.4944063146309484
-3.0,-1.8000000006743975,-4.83333311663639,-0.11497961614107385,-3.055767444637425e-13,-0.49478616696398514
-3.0,-1.600000000261,-4.83333311663639,-0.11520222961772117,-0.005000000000305578,-0.4940174536687537
-3.0,-1.3999999995129109,-4.83333311663639,-0.11548179766280064,-0.005000000000305578,-0.4946222848798688
-3.0,-1.200000000330522,-4.83333311663639,-0.11583267852633783,-0.010000000000305577,-0.4941289925546498
-3.0,-1.0,-4.83333311663639,-0.1162727319737518,-0.015000000000305578,-0.4938271032873671
-3.0,-0.8000000001263549,-4.83333311663639,-0.11682410929777175,-0.020000000000305582,-0.4937594628241817
-3.0,-0.5999999999152085,-4.83333311663639,-0.11751418837255966,-0.02500000000030558,-0.49398130510384763
-3.0,-0.3999999999492702,-4.83333311663639,-0.11837666318394277,-0.03000000000030558,-0.49455882863633804
-3.0,-0.19999999998636683,-4.83333311663639,-0.11945278916949442,-0.040000000000305576,-0.4943200415316716
-3.0,0.0,-4.83333311663639,-0.1207927718931392,-0.05500000000030557,-0.4933591716088783
-3.0,0.20000000001065574,-4.83333311663639,-0.12245726832761802,-0.06500000000030556,-0.4942778017538422
-3.0,1.0,-4.83333311663639,-0.13402505102219842,-0.16500000000030565,-0.4918214020013507
-3.0,2.0,-4.83333311663639,-0.1690105608401301,-0.43500000000030586,-0.48217092200049505
-3.0,3.0,-4.83333311663639,-0.2488455791450845,-0.9650000000003064,-0.4497393829519765
-3.0,4.0,-4.83333311663639,-0.4009850834797862,-1.7550000000002899,-0.40021045647627285
-3.0,5.0,-4.83333311663639,-0.6155491716732218,-2.575000000000273,-0.3648873317219603
-3.0,6.0,-4.83333311663639,-0.8127652912331114,-3.1550000000002605,-0.3472204448202583
-3.0,1.1999999999996949,-4.83333311663639,-0.13869245813389966,-0.20000000000030568,-0.49160324810579814
-3.0,2.199999999999969,-4.83333311663639,-0.18047350877634424,-0.5200000000003059,-0.4774107866336492
-3.0,3.199999999999996,-4.83333311663639,-0.2728233771313538,-1.105000000000304,-0.4403771356783213
-3.0,4.199999999999999,-4.83333311663639,-0.44061860598649455,-1.9250000000002865,-0.3917235355747012
-3.0,5.2,-4.83333311663639,-0.6595159835453425,-2.71500000000027,-0.3602839047011296
-3.0,0.3999999999983436,-4.83333311663639,-0.12451894507945548,-0.08500000000030558,-0.49345008839241045
-3.0,1.4000000000000725,-4.83333311663639,-0.1443473389588214,-0.2450000000003057,-0.4903134332784016
-3.0,2.4000000000000727,-4.83333311663639,-0.193936036276408,-0.610000000000306,-0.4730214030732234
-3.0,3.4000000000000035,-4.83333311663639,-0.2999843564457333,-1.2550000000003008,-0.4305224455944268
-3.0,4.4,-4.83333311663639,-0.4825750727968569,-2.095000000000283,-0.38385830143427596
-3.0,5.4,-4.83333311663639,-0.7018948597953891,-2.840000000000267,-0.3566625403562172
-3.0,0.5999999999961848,-4.83333311663639,-0.12706401222983074,-0.1050000000003056,-0.4935029157550548
-3.0,1.5999999999994576,-4.83333311663639,-0.15115853204024365,-0.3000000000003057,-0.48806100141729436
-3.0,2.600000000000003,-4.83333311663639,-0.20964726494235436,-0.7200000000003061,-0.4655768039757731
-3.0,3.600000000000003,-4.83333311663639,-0.33043142328106634,-1.4150000000002974,-0.4202489726535586
-3.0,4.6000000000000005,-4.83333311663639,-0.5262291566216192,-2.26000000000028,-0.3769836057685054
-3.0,5.6000000000000005,-4.83333311663639,-0.7419377523585117,-2.9600000000002646,-0.3527968061055606
-3.0,0.7999999999998669,-4.83333311663639,-0.13019362699423653,-0.13000000000030562,-0.4933269911599116
-3.0,1.799999999999867,-4.83333311663639,-0.15931200609382495,-0.3600000000003058,-0.48613806021195094
-3.0,2.8000000000000047,-4.83333311663639,-0.22786514356003856,-0.8350000000003062,-0.4585323720428743
-3.0,3.7999999999999976,-4.83333311663639,-0.3641507576016486,-1.5850000000002935,-0.4096174709208794
-3.0,4.800000000000001,-4.83333311663639,-0.5708316945303876,-2.420000000000276,-0.3707533497863692
-3.0,5.800000000000001,-4.83333311663639,-0.7790379612376771,-3.0650000000002624,-0.34967142961068587
